id,title,author,publisher,quantity,created_at,category_id
9142,Braveheart,Randall Wallace,Personal,11,2024-06-05 21:04:07,2
9143,"Fables, Volume 7: Arabian Nights (and Days)","Bill Willingham, Mark Buckingham, Steve Leialoha, Jim Fern, Jimmy Palmiotti, Andrew Pepoy",Personal,52,2024-06-05 21:04:07,7
9144,Call Me by Your Name,André Aciman,Personal,73,2024-06-05 21:04:07,8
9145,Fugitive Pieces,Anne Michaels,Personal,77,2024-06-05 21:04:07,10
9146,Armageddon's Children,Terry Brooks,Personal,69,2024-06-05 21:04:07,4
9147,The Cobra Event,Richard   Preston,Personal,59,2024-06-05 21:04:07,4
9148,Everbound,Brodi Ashton,Personal,50,2024-06-05 21:04:07,5
9149,On Becoming Baby Wise: Giving Your Infant the Gift of Nighttime Sleep,Gary Ezzo,Personal,10,2024-06-05 21:04:07,9
9150,UNKNOWN_9220,نور عبدالمجيد,Personal,45,2024-06-05 21:04:07,11
9151,La vida del Lazarillo de Tormes y sus fortunas y adversidades ,Anonymous,Personal,76,2024-06-05 21:04:07,10
9152,UNKNOWN_9223,E.C. Diskin,Personal,46,2024-06-05 21:04:07,3
9153,The Midwich Cuckoos,John Wyndham,Personal,29,2024-06-05 21:04:07,1
9154,UNKNOWN_9225,Phyllis T. Smith,Personal,33,2024-06-05 21:04:07,4
9155,Smoke Screen,Sandra Brown,Personal,78,2024-06-05 21:04:07,2
9156,UNKNOWN_9227,"Jeff Smith, Thomas E. Sniegoski, Steve Hamaker",Personal,70,2024-06-05 21:04:07,9
9157,The Fourteenth Goldfish,"Jennifer L. Holm, Tad Carpenter",Personal,30,2024-06-05 21:04:07,11
9158,Tawny Scrawny Lion (Little Golden Book),"Kathryn Jackson, Gustav Tenggren",Personal,65,2024-06-05 21:04:07,8
9159,Peace Child,Don Richardson,Personal,27,2024-06-05 21:04:07,1
9160,Libra ,Don DeLillo,Personal,57,2024-06-05 21:04:07,9
9161,The Honourable Schoolboy,John le Carré,Personal,53,2024-06-05 21:04:07,2
9162,Renegade's Magic,Robin Hobb,Personal,46,2024-06-05 21:04:07,7
9163,UNKNOWN_9234,Hugh Howey,Personal,65,2024-06-05 21:04:07,9
9164,The Tenth Insight ,James Redfield,Personal,22,2024-06-05 21:04:07,12
9165,The Interpretation of Murder,Jed Rubenfeld,Personal,17,2024-06-05 21:04:07,1
9166,Superman: Birthright 1-12,"Mark Waid, Alfred Gough, Miles Millar, Dave McCaig, Gerry Alanguilan, Leinil Francis Yu",Personal,50,2024-06-05 21:04:07,9
9167,Curious George Visits the Library,"Margret Rey, H.A. Rey, Martha Weston",Personal,45,2024-06-05 21:04:07,12
9168,Arthur & George,Julian Barnes,Personal,47,2024-06-05 21:04:07,7
9169,"The Work and the Glory, Vol. 3: Truth Will Prevail",Gerald N. Lund,Personal,12,2024-06-05 21:04:07,1
9170,Sins & Needles,Karina Halle,Personal,76,2024-06-05 21:04:07,9
9171,Eine kurze Weltgeschichte für junge Leser: Von der Urzeit bis zur Gegenwart,"E.H. Gombrich, Caroline Mustill, Clifford Harper",Personal,32,2024-06-05 21:04:07,2
9172,Fire Burn and Cauldron Bubble,H.P. Mallory,Personal,28,2024-06-05 21:04:07,8
9173,フルーツバスケット 4,"Natsuki Takaya, Alethea Nibley, Athena Nibley",Personal,21,2024-06-05 21:04:07,8
9174,UNKNOWN_9245,Geneen Roth,Personal,72,2024-06-05 21:04:07,1
9175,بين القصرين,"Naguib Mahfouz, William M. Hutchins, Olive E. Kenny",Personal,21,2024-06-05 21:04:07,2
9176,First to Kill ,Andrew  Peterson,Personal,25,2024-06-05 21:04:07,5
9177,How I Raised Myself from Failure to Success in Selling,Frank Bettger,Personal,76,2024-06-05 21:04:07,1
9178,UNKNOWN_9249,Billy Crystal,Personal,42,2024-06-05 21:04:07,7
9180,Wicked - Piano/Vocal Arrangement,"Stephen Schwartz, Gregory Maguire",Personal,57,2024-06-05 21:04:07,4
9181,If Life Is a Bowl of Cherries—What Am I Doing in the Pits?,Erma Bombeck,Personal,70,2024-06-05 21:04:07,8
9182,Vagabond,Bernard Cornwell,Personal,67,2024-06-05 21:04:07,9
9183,Little Lord Fauntleroy,Frances Hodgson Burnett,Personal,46,2024-06-05 21:04:07,5
9184,Sometimes Never,Cheryl McIntyre,Personal,41,2024-06-05 21:04:07,3
9185,The Mystery Knight,George R.R. Martin,Personal,51,2024-06-05 21:04:07,1
9186,Double Time,Olivia Cunning,Personal,39,2024-06-05 21:04:07,1
9187,UNKNOWN_9258,Holly Black,Personal,23,2024-06-05 21:04:07,5
9188,The Magic (The Secret #3),Rhonda Byrne,Personal,41,2024-06-05 21:04:08,10
9189,UNKNOWN_9260,Mariana Zapata,Personal,37,2024-06-05 21:04:08,11
9190,Too Busy Not to Pray: Slowing Down to Be With God,"Bill Hybels, Lavonne Neff",Personal,76,2024-06-05 21:04:08,6
9191,Indignation,Philip Roth,Personal,15,2024-06-05 21:04:08,12
9192,Open City,Teju Cole,Personal,18,2024-06-05 21:04:08,9
9193,"My Story: ""A Child Called It"", ""The Lost Boy"", ""A Man Named Dave""",Dave Pelzer,Personal,80,2024-06-05 21:04:08,8
9194,Witches of East End,Melissa de la Cruz,Personal,70,2024-06-05 21:04:08,11
9195,All He Ever Wanted,Anita Shreve,Personal,64,2024-06-05 21:04:08,7
9197,Worth the Fight,Vi Keeland,Personal,63,2024-06-05 21:04:08,7
9198,Rose Daughter,Robin McKinley,Personal,54,2024-06-05 21:04:08,7
9199,"Fools Rush In (Weddings by Bella, #1)",Janice  Thompson,Personal,79,2024-06-05 21:04:08,3
9200,Ruby Holler,Sharon Creech,Personal,58,2024-06-05 21:04:08,1
9201,UNKNOWN_9272,Jen Lancaster,Personal,12,2024-06-05 21:04:08,6
9202,The Pagan Lord,Bernard Cornwell,Personal,10,2024-06-05 21:04:08,4
9203,See You at the Top: 25th Anniversary Edition,"Zig Ziglar, Al Mayton",Personal,57,2024-06-05 21:04:08,12
9204,The North Water,Ian McGuire,Personal,78,2024-06-05 21:04:08,12
9205,The Forge of God,Greg Bear,Personal,26,2024-06-05 21:04:08,6
9206,UNKNOWN_9277,Robert Dugoni,Personal,16,2024-06-05 21:04:08,12
9207,Hidden Order,Brad Thor,Personal,27,2024-06-05 21:04:08,2
9209,Ἀγαμέμνων,"Aeschylus, Judith Affleck, Philip de May, Patricia E. Easterling, John     Harrison",Personal,56,2024-06-05 21:04:08,4
9210,Staked,Kevin Hearne,Personal,22,2024-06-05 21:04:08,10
9211,Harry Potter and Philosophy: If Aristotle Ran Hogwarts,"David Baggett, Shawn E. Klein",Personal,49,2024-06-05 21:04:08,3
9212,"Sweet Persuasion (Sweet Series, #2)",Maya Banks,Personal,36,2024-06-05 21:04:08,7
9213,Redeemed,"P.C. Cast, Kristin Cast",Personal,46,2024-06-05 21:04:08,2
9214,"Do No Harm: Stories of Life, Death and Brain Surgery",Henry Marsh,Personal,34,2024-06-05 21:04:08,3
9215,Jennifer Government,Max Barry,Personal,41,2024-06-05 21:04:08,6
9216,The Christmas Train,David Baldacci,Personal,14,2024-06-05 21:04:08,1
9217,"Dark Destiny (Carpathians, #13)",Christine Feehan,Personal,79,2024-06-05 21:04:08,5
9218,Batman: The Dark Knight Strikes Again,"Frank Miller, Lynn Varley",Personal,52,2024-06-05 21:04:08,4
9219,Me: Stories of My Life,Katharine Hepburn,Personal,23,2024-06-05 21:04:08,8
9220,The Now Habit: A Strategic Program for Overcoming Procrastination and Enjoying Guilt-Free Play,Neil A. Fiore,Personal,70,2024-06-05 21:04:08,2
9221,After Ever Happy,Anna Todd,Personal,39,2024-06-05 21:04:08,10
9222,The Auschwitz Escape,Joel C. Rosenberg,Personal,61,2024-06-05 21:04:08,7
9223,Made in America: An Informal History of the English Language in the United States,Bill Bryson,Personal,72,2024-06-05 21:04:08,6
9224,Das Drama des begabten Kindes und die Suche nach dem wahren Selbst: eine Um- und Fortschreibung,"Alice  Miller, Ruth Ward",Personal,57,2024-06-05 21:04:08,12
9225,One Flew Over the Cuckoo's Nest (script),Dale Wasserman,Personal,44,2024-06-05 21:04:08,5
9226,The Case of Charles Dexter Ward,H.P. Lovecraft,Personal,62,2024-06-05 21:04:08,10
9227,Soon I Will Be Invincible,Austin Grossman,Personal,76,2024-06-05 21:04:08,3
9228,Paint It Black,Janet Fitch,Personal,42,2024-06-05 21:04:08,7
9229,Ever After,Karen Kingsbury,Personal,35,2024-06-05 21:04:08,5
9230,Last Orders,Graham Swift,Personal,78,2024-06-05 21:04:08,3
9231,Mythologies,"Roland Barthes, Annette Lavers",Personal,64,2024-06-05 21:04:08,11
9232,Περὶ ποιητικῆς,"Aristotle, Malcolm Heath",Personal,78,2024-06-05 21:04:08,1
9233,Wife 22,Melanie Gideon,Personal,53,2024-06-05 21:04:08,9
9234,UNKNOWN_9305,Colleen Oakley,Personal,31,2024-06-05 21:04:08,5
9235,Travel Team,Mike Lupica,Personal,51,2024-06-05 21:04:08,8
9236,"The Dark Is Rising Sequence (The Dark Is Rising, #1-5)",Susan Cooper,Personal,20,2024-06-05 21:04:08,4
9237,UNKNOWN_9308,Margot Livesey,Personal,38,2024-06-05 21:04:08,3
9238,Saint,Ted Dekker,Personal,16,2024-06-05 21:04:08,8
9239,Grundlegung zur Metaphysik der Sitten,"Immanuel Kant, Mary J. Gregor, Christine M. Korsgaard",Personal,70,2024-06-05 21:04:08,12
9240,Crimson Shore,"Douglas Preston, Lincoln Child",Personal,21,2024-06-05 21:04:08,12
9241,More Than Human,Theodore Sturgeon,Personal,11,2024-06-05 21:04:08,6
9243,UNKNOWN_9314,Donna Russo Morin,Personal,52,2024-06-05 21:04:08,10
9244,The Healer,Dee Henderson,Personal,76,2024-06-05 21:04:08,1
9245,Islands in the Stream,Ernest Hemingway,Personal,20,2024-06-05 21:04:08,2
9247,桜蘭高校ホスト部 15,Bisco Hatori,Personal,53,2024-06-05 21:04:08,1
9248,Naiv.Super.,"Erlend Loe, Tor Ketil Solberg",Personal,19,2024-06-05 21:04:08,5
9249,キスよりも早く1,"Meca Tanaka, 田中メカ",Personal,46,2024-06-05 21:04:08,12
9250,"The Noticer: Sometimes, all a person needs is a little perspective.",Andy Andrews,Personal,22,2024-06-05 21:04:08,3
9251,Under The Net,Iris Murdoch,Personal,46,2024-06-05 21:04:08,2
9252,Capital,John Lanchester,Personal,77,2024-06-05 21:04:08,8
9253,Lenobia's Vow,"P.C. Cast, Kristin Cast",Personal,52,2024-06-05 21:04:08,4
9254,UNKNOWN_9325,Elle Kennedy,Personal,14,2024-06-05 21:04:08,2
9255,"Artemis Fowl Boxed Set (Artemis Fowl, #1-5)",Eoin Colfer,Personal,67,2024-06-05 21:04:08,12
9256,UNKNOWN_9327,Shana Norris,Personal,71,2024-06-05 21:04:08,1
9257,The Lewis Man,Peter  May,Personal,76,2024-06-05 21:04:08,2
9258,The Elves of Cintra ,Terry Brooks,Personal,52,2024-06-05 21:04:08,5
9259,Priestess of the White,Trudi Canavan,Personal,22,2024-06-05 21:04:08,12
9260,UNKNOWN_9331,Jessica Sorensen,Personal,78,2024-06-05 21:04:08,4
9261,The Gemini Contenders,Robert Ludlum,Personal,22,2024-06-05 21:04:08,1
9262,"The Field of Swords (Emperor, #3)",Conn Iggulden,Personal,21,2024-06-05 21:04:08,10
9264,Final Jeopardy,Linda Fairstein,Personal,19,2024-06-05 21:04:08,5
9265,April 1865: The Month That Saved America (P.S.),Jay Winik,Personal,35,2024-06-05 21:04:08,8
9266,The Haunted,Jessica Verday,Personal,42,2024-06-05 21:04:08,12
9267,UNKNOWN_9338,Dee Henderson,Personal,72,2024-06-05 21:04:08,3
9268,Tell Me Three Things,Julie Buxbaum,Personal,55,2024-06-05 21:04:08,7
9269,"The It Girl (It Girl, Book 1)",Cecily von Ziegesar,Personal,53,2024-06-05 21:04:08,4
9270,Single White Vampire,Lynsay Sands,Personal,26,2024-06-05 21:04:08,12
9271,"The Wheel of Time: Boxed Set  (Wheel of Time, #1-8)",Robert Jordan,Personal,10,2024-06-05 21:04:08,5
9272,Social Intelligence: The New Science of Human Relationships,Daniel Goleman,Personal,63,2024-06-05 21:04:08,8
9273,UNKNOWN_9344,"HaveYouSeenThisGirL, Jan Irene Villar",Personal,61,2024-06-05 21:04:08,11
9274,Call Me Irresistible,Susan Elizabeth Phillips,Personal,35,2024-06-05 21:04:08,1
9275,Who Will Cry When You Die? Life Lessons from the Monk Who Sold His Ferrari,Robin S. Sharma,Personal,76,2024-06-05 21:04:08,1
9276,Promise Not to Tell,Jennifer McMahon,Personal,41,2024-06-05 21:04:08,1
9277,A Modern Witch,Debora Geary,Personal,71,2024-06-05 21:04:08,10
9278,The Traveler's Gift: Seven Decisions that Determine Personal Success,Andy Andrews,Personal,34,2024-06-05 21:04:08,10
9279,Shine Not Burn,Elle Casey,Personal,40,2024-06-05 21:04:08,9
9280,Double Identity,Margaret Peterson Haddix,Personal,39,2024-06-05 21:04:08,11
9281,UNKNOWN_9352,"Si Robertson, Mark Schlabach",Personal,66,2024-06-05 21:04:08,10
9282,Darth Paper Strikes Back,Tom Angleberger,Personal,51,2024-06-05 21:04:08,6
9283,The Girl in the Steel Corset,Kady Cross,Personal,37,2024-06-05 21:04:08,8
9284,Gut gegen Nordwind,Daniel Glattauer,Personal,25,2024-06-05 21:04:08,5
9285,My Brother Sam Is Dead,"James Lincoln Collier, Christopher Collier",Personal,22,2024-06-05 21:04:08,9
9286,Dream Man,Linda Howard,Personal,54,2024-06-05 21:04:08,1
9287,Rubicon: The Last Years of the Roman Republic,Tom Holland,Personal,74,2024-06-05 21:04:08,7
9288,"The Green Mile, Part 6: Coffey on the Mile",Stephen King,Personal,36,2024-06-05 21:04:08,11
9289,UNKNOWN_9360,Laurie Halse Anderson,Personal,39,2024-06-05 21:04:08,10
9290,"Nice Girls Don't Have Fangs (Jane Jameson, #1)",Molly Harper,Personal,26,2024-06-05 21:04:08,4
9291,Belinda,"Anne Rice, Anne Rampling",Personal,22,2024-06-05 21:04:08,5
9292,When Beauty Tamed the Beast,Eloisa James,Personal,38,2024-06-05 21:04:08,3
9293,Miles to Go,Richard Paul Evans,Personal,49,2024-06-05 21:04:08,5
9295,My Friend Dahmer,Derf Backderf,Personal,58,2024-06-05 21:04:08,10
9296,The Lion's Lady,Julie Garwood,Personal,58,2024-06-05 21:04:08,11
9297,UNKNOWN_9368,Mary Kay Andrews,Personal,53,2024-06-05 21:04:08,7
9298,Heart on a Chain,Cindy C. Bennett,Personal,77,2024-06-05 21:04:08,3
9299,The Legend of Luke,Brian Jacques,Personal,32,2024-06-05 21:04:08,9
9300,The Sheep-Pig,"Dick King-Smith, Maggie Kneen",Personal,51,2024-06-05 21:04:08,12
9301,Wishin' and Hopin': A Christmas Story,Wally Lamb,Personal,49,2024-06-05 21:04:08,4
9302,Dream Team,Jack McCallum,Personal,47,2024-06-05 21:04:08,3
9303,Influencer: The Power to Change Anything,"Kerry Patterson, Joseph Grenny, David Maxfield, Ron McMillan, Al Switzler",Personal,30,2024-06-05 21:04:08,1
9304,The Hand of Oberon - The Courts of Chaos ,Roger Zelazny,Personal,19,2024-06-05 21:04:08,11
9305,No Place to Run,Maya Banks,Personal,13,2024-06-05 21:04:08,11
9306,"The Dragonslayer (Bone, #4)","Jeff Smith, Steve Hamaker",Personal,68,2024-06-05 21:04:08,1
9307,Eat to Live,Joel Fuhrman,Personal,18,2024-06-05 21:04:08,6
9308,A Week to Be Wicked,Tessa Dare,Personal,19,2024-06-05 21:04:08,10
9309,UNKNOWN_9380,Ann M. Martin,Personal,53,2024-06-05 21:04:08,3
9310,Claimed By Shadow,Karen Chance,Personal,21,2024-06-05 21:04:08,8
9311,"Meet Samantha: An American Girl (American Girls: Samantha, #1)","Susan S. Adler, Renée Graef, Nancy Niles",Personal,55,2024-06-05 21:04:08,7
9312,The Secret Scripture,Sebastian Barry,Personal,28,2024-06-05 21:04:08,5
9313,Batwoman: Elegy,"Greg Rucka, J.H. Williams III, Rachel Maddow",Personal,65,2024-06-05 21:04:08,9
9314,When the Emperor Was Divine,Julie Otsuka,Personal,15,2024-06-05 21:04:08,8
9315,Foreplay,Sophie Jordan,Personal,60,2024-06-05 21:04:08,7
9316,Night Prey,John Sandford,Personal,14,2024-06-05 21:04:08,1
9317,Clouds of Witness,Dorothy L. Sayers,Personal,61,2024-06-05 21:04:08,2
9318,Body Movers ,Stephanie Bond,Personal,39,2024-06-05 21:04:08,6
9319,"The Nasty Bits: Collected Varietal Cuts, Useable Trim, Scraps, and Bones",Anthony Bourdain,Personal,76,2024-06-05 21:04:08,11
9320,Lincoln in the Bardo,George Saunders,Personal,24,2024-06-05 21:04:09,10
9321,Zero History,William Gibson,Personal,67,2024-06-05 21:04:09,8
9322,Sophie & Carter,Chelsea Fine,Personal,66,2024-06-05 21:04:09,1
9323,Small Steps,Louis Sachar,Personal,34,2024-06-05 21:04:09,6
9324,The Wicked Girls,Alex Marwood,Personal,39,2024-06-05 21:04:09,4
9325,Agents of Light and Darkness,Simon R. Green,Personal,80,2024-06-05 21:04:09,9
9326,Stand on Zanzibar,John Brunner,Personal,42,2024-06-05 21:04:09,10
9327,Homer's Odyssey ,Gwen Cooper,Personal,23,2024-06-05 21:04:09,6
9328,Sad Cypress,Agatha Christie,Personal,29,2024-06-05 21:04:09,2
9329,Avatar: Last Airbender v. 1 (Avatar (Graphic Novels)),"Michael Dante DiMartino, Bryan Konietzko",Personal,58,2024-06-05 21:04:09,8
9330,Five Go to Smuggler's Top,Enid Blyton,Personal,54,2024-06-05 21:04:09,9
9331,Indemnity Only,Sara Paretsky,Personal,74,2024-06-05 21:04:09,7
9332,Five Run Away Together,Enid Blyton,Personal,69,2024-06-05 21:04:09,10
9333,The Promise,Danielle Steel,Personal,62,2024-06-05 21:04:09,6
9334,A Redbird Christmas,Fannie Flagg,Personal,33,2024-06-05 21:04:09,12
9335,The Haj,Leon Uris,Personal,59,2024-06-05 21:04:09,10
9336,The Darkest Road,Guy Gavriel Kay,Personal,43,2024-06-05 21:04:09,8
9337,Summer of My German Soldier,Bette Greene,Personal,30,2024-06-05 21:04:09,8
9338,UNKNOWN_9410,Jodi Daynard,Personal,16,2024-06-05 21:04:09,1
9339,Bound by Honor,Cora Reilly,Personal,34,2024-06-05 21:04:09,7
9340,UNKNOWN_9412,Tijan,Personal,10,2024-06-05 21:04:09,10
9341,Deeper than Midnight,Lara Adrian,Personal,79,2024-06-05 21:04:09,12
9342,Mercy Blade,Faith Hunter,Personal,33,2024-06-05 21:04:09,5
9343,I Do (But I Don't),Cara Lockwood,Personal,67,2024-06-05 21:04:09,3
9344,Skippyjon Jones in Mummy Trouble (Skippyjon Jones),Judy Schachner,Personal,23,2024-06-05 21:04:09,2
9345,Daily Rituals: How Artists Work,Mason Currey,Personal,45,2024-06-05 21:04:09,4
9346,The Boy Who Came Back from Heaven,"Kevin Malarkey, Alex Malarkey",Personal,74,2024-06-05 21:04:09,11
9347,UNKNOWN_9419,Kitty French,Personal,38,2024-06-05 21:04:09,5
9348,An Incomplete Revenge,Jacqueline Winspear,Personal,27,2024-06-05 21:04:09,10
9349,The Night Sister,Jennifer McMahon,Personal,26,2024-06-05 21:04:09,1
9350,UNKNOWN_9422,Sarra Manning,Personal,16,2024-06-05 21:04:09,10
9351,Tales from Earthsea,Ursula K. Le Guin,Personal,70,2024-06-05 21:04:09,3
9352,El ruido de las cosas al caer,"Juan Gabriel Vásquez, Anne McLean",Personal,52,2024-06-05 21:04:09,8
9353,UNKNOWN_9425,Ruth Cardello,Personal,73,2024-06-05 21:04:09,10
9354,Ashley Bell,Dean Koontz,Personal,41,2024-06-05 21:04:09,12
9355,Johnny Mnemonic,"William Gibson, Terry Bisson",Personal,80,2024-06-05 21:04:09,2
9356,Rogue Squadron,Michael A. Stackpole,Personal,76,2024-06-05 21:04:09,7
9357,Fine Things,Danielle Steel,Personal,10,2024-06-05 21:04:09,8
9359,Amusing Ourselves to Death: Public Discourse in the Age of Show Business,"Neil Postman, Andrew Postman",Personal,28,2024-06-05 21:04:09,4
9360,"Nerilka's Story (Pern: Dragonriders of Pern, #5)",Anne McCaffrey,Personal,67,2024-06-05 21:04:09,11
9361,King of Foxes,Raymond E. Feist,Personal,16,2024-06-05 21:04:09,3
9362,Hairy Maclary from Donaldson's Dairy,Lynley Dodd,Personal,14,2024-06-05 21:04:09,3
9363,Wonderful Tonight: An Autobiography,"Pattie Boyd, Penny Junor",Personal,34,2024-06-05 21:04:09,7
9364,The Obituary Writer,Ann Hood,Personal,12,2024-06-05 21:04:09,2
9365,Tunnels,"Roderick Gordon, Brian  Williams",Personal,34,2024-06-05 21:04:09,11
9366,The Beatles: The Biography,Bob Spitz,Personal,30,2024-06-05 21:04:09,10
9367,Lie Down With Lions,Ken Follett,Personal,19,2024-06-05 21:04:09,4
9368,Hulk: Planet Hulk,"Greg Pak, Aaron Lopresti, Carlo Pagulayan, Juan Santacruz, Gary Frank, Takeshi Miyazawa",Personal,36,2024-06-05 21:04:09,11
9369,Elizabeth: The Struggle for the Throne,David Starkey,Personal,34,2024-06-05 21:04:09,3
9370,"Rumors of War (Children of the Promise, Vol 1)",Dean Hughes,Personal,24,2024-06-05 21:04:09,12
9371,Journal 64,Jussi Adler-Olsen,Personal,27,2024-06-05 21:04:09,9
9372,بضع ساعات في يوم ما,محمد صادق,Personal,31,2024-06-05 21:04:09,1
9373,The Single Girl's To-Do List,Lindsey Kelk,Personal,27,2024-06-05 21:04:09,7
9374,Rama Revealed: The Ultimate Encounter,"Arthur C. Clarke, Gentry Lee",Personal,13,2024-06-05 21:04:09,10
9375,The Redhead Revealed,Alice Clayton,Personal,56,2024-06-05 21:04:09,11
9376,Skin,Ted Dekker,Personal,19,2024-06-05 21:04:09,9
9377,Clariel: The Lost Abhorsen,Garth Nix,Personal,48,2024-06-05 21:04:09,9
9378,Death at La Fenice,Donna Leon,Personal,44,2024-06-05 21:04:09,9
9379,The Big Nowhere,James Ellroy,Personal,26,2024-06-05 21:04:09,2
9380,In This Mountain (Mitford),Jan Karon,Personal,78,2024-06-05 21:04:09,7
9381,Code to Zero,Ken Follett,Personal,24,2024-06-05 21:04:09,3
9382,The Old Curiosity Shop,"Charles Dickens, Norman Page",Personal,42,2024-06-05 21:04:09,7
9383,Dibs in Search of Self: Personality Development in Play Therapy,Virginia M. Axline,Personal,68,2024-06-05 21:04:09,12
9384,フルーツバスケット 14,"Natsuki Takaya, Alethea Nibley, Athena Nibley",Personal,53,2024-06-05 21:04:09,2
9385,"Hawkeye, Volume 2: Little Hits","Matt Fraction, David Aja, Francesco Francavilla, Steve Lieber, Jesse Hamm, Annie Wu, Matt Hollingsworth, Chris Eliopoulos",Personal,72,2024-06-05 21:04:09,3
9386,Hands of Light: A Guide to Healing Through the Human Energy Field,"Barbara Ann Brennan, Jos. A. Smith",Personal,54,2024-06-05 21:04:09,12
9387,Příliš hlučná samota,Bohumil Hrabal,Personal,50,2024-06-05 21:04:09,8
9388,"The Complete Wreck (A Series of Unfortunate Events, Books 1-13)","Lemony Snicket, Brett Helquist",Personal,66,2024-06-05 21:04:09,10
9389,UNKNOWN_9461,Shannon Hale,Personal,27,2024-06-05 21:04:09,2
9390,Pebble in the Sky,Isaac Asimov,Personal,13,2024-06-05 21:04:09,12
9391,Too Good To Be True,Kristan Higgins,Personal,34,2024-06-05 21:04:09,7
9392,"Ultimate Spider-Man, Volume 1: Power and Responsibility","Brian Michael Bendis, Mark Bagley",Personal,59,2024-06-05 21:04:09,9
9393,UNKNOWN_9465,Shelly Crane,Personal,51,2024-06-05 21:04:09,11
9394,UNKNOWN_9466,M. Pierce,Personal,25,2024-06-05 21:04:09,10
9395,Mortal Prey,John Sandford,Personal,76,2024-06-05 21:04:09,12
9396,"One, Two, Buckle My Shoe","Agatha Christie, Hugh Fraser",Personal,55,2024-06-05 21:04:09,4
9397,Gemina,"Amie Kaufman, Jay Kristoff, Marie Lu",Personal,34,2024-06-05 21:04:09,6
